relative path,emotion,actor,gender,mfcc_mean,mfcc_var,mfcc_max,mfcc_min,mfcc_range,pitch_mean,pitch_var,pitch_max,pitch_min,pitch_range,energy_mean,energy_var,energy_max,energy_min,energy_range,zcr_mean,zcr_var,zcr_max,zcr_min,zcr_range,context_speaker_id
09a01Wb.wav,angry,9,female,"[-500.0973205566406, 34.042144775390625, -43.048988342285156, 20.345233917236328, -12.706755638122559, 7.643010139465332, -21.399246215820312, -8.399520874023438, -8.914039611816406, -10.469586372375488, -1.7320445775985718, -5.614415645599365]","[28374.689453125, 2977.443359375, 2813.6884765625, 409.4288330078125, 685.4486083984375, 230.6904754638672, 347.6118469238281, 265.2195739746094, 355.0655517578125, 238.28773498535156, 133.95545959472656, 290.1847839355469]","[-227.10244750976562, 145.68991088867188, 61.13444900512695, 81.47340393066406, 33.53342056274414, 48.23789978027344, 14.538710594177246, 29.20498275756836, 20.40833854675293, 16.86090660095215, 38.21769714355469, 32.12791442871094]","[-794.4479370117188, -126.5313720703125, -147.23458862304688, -22.706674575805664, -91.91053771972656, -42.70805740356445, -65.26477813720703, -51.3790283203125, -62.62639236450195, -51.69446563720703, -34.002227783203125, -46.18207550048828]","[567.345458984375, 272.2212829589844, 208.36903381347656, 104.1800765991211, 125.44395446777344, 90.94595336914062, 79.8034896850586, 80.58401489257812, 83.03472900390625, 68.55537414550781, 72.21992492675781, 78.30998992919922]",1804.3668212890625,1213355.5,3967.26171875,127.65901184082033,3839.602783203125,2.382904052734375,23.193098068237305,22.88422393798828,1.4901161193847656e-08,22.88422393798828,0.1577485380116959,0.0164097152756403,0.625,0.0,0.625,9
13b09Wa.wav,angry,13,female,"[-437.5159606933594, 46.1582145690918, -31.132104873657227, 7.638609409332275, -7.114953517913818, -12.210874557495117, -10.558439254760742, -10.325451850891113, -18.650232315063477, -9.095077514648438, -3.7498881816864014, -10.276702880859375]","[12815.7451171875, 1400.3167724609375, 1702.426025390625, 910.5955200195312, 268.7071838378906, 350.7541198730469, 156.98025512695312, 213.90814208984375, 277.837890625, 153.12991333007812, 154.95565795898438, 151.13916015625]","[-218.4705352783203, 130.31875610351562, 61.80503845214844, 71.57291412353516, 34.751651763916016, 45.894317626953125, 27.7820987701416, 19.395692825317383, 20.746170043945312, 21.771442413330078, 30.135528564453125, 19.98843765258789]","[-686.3223266601562, -86.24339294433594, -131.57012939453125, -63.44335174560547, -43.169517517089844, -56.62260055541992, -44.72065353393555, -62.07147979736328, -57.1944694519043, -47.517601013183594, -34.776702880859375, -46.22260284423828]","[467.851806640625, 216.56214904785156, 193.3751678466797, 135.01626586914062, 77.92117309570312, 102.51692199707031, 72.50275421142578, 81.46717071533203, 77.94064331054688, 69.28904724121094, 64.9122314453125, 66.21104431152344]",1596.474853515625,1050667.125,3965.455078125,136.67262268066406,3828.782470703125,5.187451362609863,126.0419921875,65.91487121582031,4.134140908718109e-05,65.91483306884766,0.1388802083333333,0.0176520663791232,0.734375,0.0,0.734375,13
11b02Wb.wav,angry,11,male,"[-410.2523498535156, 73.8961410522461, -24.912620544433594, 8.98043155670166, -12.495621681213379, -0.2912660241127014, 3.0671751499176025, -11.536934852600098, -12.003741264343262, -4.525094985961914, -11.122302055358887, 1.1481781005859375]","[17538.859375, 3263.0830078125, 2623.651123046875, 624.0506591796875, 715.7385864257812, 357.4900817871094, 316.1219787597656, 337.359619140625, 263.9609680175781, 210.58206176757812, 260.50787353515625, 129.55027770996094]","[-209.04676818847656, 168.90696716308594, 101.03901672363281, 81.54399108886719, 39.79704284667969, 42.70671844482422, 48.92072677612305, 34.70225524902344, 17.365243911743164, 27.629634857177734, 31.295711517333984, 37.73717498779297]","[-704.8080444335938, -108.3648681640625, -130.19296264648438, -53.493194580078125, -86.50289916992188, -54.4320182800293, -43.57344055175781, -59.20465850830078, -64.1974868774414, -46.421730041503906, -61.94282531738281, -26.324899673461914]","[495.76129150390625, 277.2718505859375, 231.2319793701172, 135.0371856689453, 126.29994201660156, 97.13873291015625, 92.49417114257812, 93.90691375732422, 81.56272888183594, 74.05136108398438, 93.23854064941406, 64.06207275390625]",1438.4267578125,1133486.5,3974.90673828125,126.47040557861328,3848.436279296875,6.036360263824463,103.1575698852539,50.22819900512695,3.534369170665741e-05,50.22816467285156,0.1366538461538461,0.0226058946005917,0.80625,0.0,0.80625,11
10a07Wb.wav,angry,10,male,"[-469.1289367675781, 32.09965133666992, -16.127290725708008, 19.9486141204834, 1.3338723182678223, 9.004359245300293, 5.865072727203369, -0.16918763518333435, -10.421290397644043, -6.538052082061768, -1.833467721939087, 2.4218196868896484]","[17555.2265625, 5275.62646484375, 2350.599853515625, 796.4313354492188, 233.3824005126953, 298.01025390625, 241.1274871826172, 213.73019409179688, 198.37026977539062, 241.2567596435547, 154.6201934814453, 106.64425659179688]","[-189.5324249267578, 147.72271728515625, 62.292884826660156, 97.87738037109375, 33.92304992675781, 55.03704833984375, 50.74403381347656, 34.32070541381836, 17.054824829101562, 35.139915466308594, 33.23713302612305, 31.326133728027344]","[-739.37646484375, -144.13058471679688, -154.3670654296875, -40.00360870361328, -60.81581497192383, -44.33460235595703, -36.37912368774414, -60.781288146972656, -48.01309585571289, -56.43303680419922, -31.218799591064453, -29.334489822387695]","[549.8440551757812, 291.8533020019531, 216.65994262695312, 137.8809814453125, 94.73886108398438, 99.37165069580078, 87.12315368652344, 95.10198974609375, 65.06791687011719, 91.57295227050781, 64.4559326171875, 60.660621643066406]",1877.888916015625,1282933.125,3970.069580078125,127.144287109375,3842.92529296875,2.2927072048187256,58.98691177368164,49.52192687988281,3.1441450119018555e-06,49.52192306518555,0.2214330808080808,0.0452940558122257,0.7375,0.0,0.7375,10
14b03Wb.wav,angry,14,female,"[-459.11834716796875, 38.1524543762207, -13.413033485412598, 8.913866996765137, -18.844383239746094, 10.894729614257812, -14.623194694519043, -6.028482437133789, -16.623594284057617, -7.038326263427734, -12.474257469177246, -6.158012390136719]","[15175.568359375, 1872.8232421875, 1870.772216796875, 845.0792236328125, 806.692626953125, 527.8704833984375, 386.5471496582031, 163.47645568847656, 219.91392517089844, 177.54713439941406, 159.63818359375, 187.0836944580078]","[-221.63693237304688, 129.98851013183594, 80.29552459716797, 81.83796691894531, 40.98175048828125, 65.3249740600586, 24.108322143554688, 28.468441009521484, 29.42200469970703, 29.018287658691406, 21.22163200378418, 28.04132843017578]","[-701.790283203125, -100.0953369140625, -126.23019409179688, -82.0137939453125, -108.30462646484375, -41.27572250366211, -64.75074005126953, -58.60163116455078, -69.12928009033203, -55.172821044921875, -42.8028564453125, -39.30595397949219]","[480.1533508300781, 230.08384704589844, 206.52572631835938, 163.8517608642578, 149.286376953125, 106.60069274902344, 88.85906219482422, 87.070068359375, 98.55128479003906, 84.19110870361328, 64.02449035644531, 67.34728240966797]",1650.101318359375,1319680.5,3967.531494140625,133.06044006347656,3834.470947265625,3.168048143386841,71.44357299804688,77.52569580078125,2.5816261768341064e-06,77.52569580078125,0.1457422879177378,0.0196969867657165,0.834375,0.0,0.834375,14
13b03Wc.wav,angry,13,female,"[-442.5295715332031, 47.03831100463867, -31.53302574157715, -4.82105827331543, -4.735512733459473, -7.6113481521606445, -11.888002395629883, -13.765725135803223, -17.401052474975586, -3.98319411277771, -9.761272430419922, -4.971729755401611]","[13344.5029296875, 1480.0604248046875, 1864.752197265625, 873.5004272460938, 325.7989807128906, 570.4949951171875, 227.90478515625, 192.42526245117188, 216.39930725097656, 165.13316345214844, 206.1726531982422, 250.32998657226562]","[-237.03665161132812, 134.51486206054688, 89.0057373046875, 61.20287322998047, 37.87385559082031, 34.710941314697266, 25.2033748626709, 24.780075073242188, 22.6815185546875, 31.06210708618164, 44.125125885009766, 57.04618835449219]","[-703.0545654296875, -69.83314514160156, -131.92755126953125, -71.49044799804688, -73.16248321533203, -75.20671081542969, -52.98772430419922, -49.695037841796875, -59.83464050292969, -50.69134521484375, -42.312923431396484, -41.78980255126953]","[466.0179138183594, 204.34800720214844, 220.93328857421875, 132.69332885742188, 111.03633880615234, 109.91764831542969, 78.19110107421875, 74.47511291503906, 82.51615905761719, 81.75344848632812, 86.43804931640625, 98.83599090576172]",1555.884033203125,999397.0625,3969.850830078125,125.47547149658205,3844.375244140625,4.185595989227295,67.03155517578125,68.96944427490234,4.455447196960449e-06,68.96943664550781,0.1428608425414364,0.0138612982715967,0.7375,0.0,0.7375,13
16b10Wa.wav,angry,16,female,"[-522.9010009765625, 9.538100242614746, -18.599943161010742, 29.550640106201172, -26.16056251525879, 2.198018789291382, -14.674484252929688, -6.458594799041748, -21.237804412841797, -12.664822578430176, -6.604423522949219, -13.812887191772461]","[18728.373046875, 1725.746337890625, 2211.340576171875, 862.4187622070312, 639.8050537109375, 260.1629943847656, 372.3598327636719, 284.0727233886719, 269.4785461425781, 169.05523681640625, 184.4659423828125, 201.19415283203125]","[-242.03469848632812, 108.33982849121094, 61.229270935058594, 108.78228759765625, 29.87179183959961, 41.62443161010742, 21.301782608032227, 32.42146301269531, 14.67746353149414, 17.162765502929688, 22.442867279052734, 18.141691207885742]","[-819.455322265625, -88.55964660644531, -134.52420043945312, -31.512855529785156, -83.67443084716797, -50.56268310546875, -67.45649719238281, -55.09184265136719, -58.442440032958984, -45.23271942138672, -52.690093994140625, -50.66570281982422]","[577.420654296875, 196.89947509765625, 195.75347900390625, 140.29513549804688, 113.54621887207031, 92.18711853027344, 88.7582778930664, 87.5133056640625, 73.11990356445312, 62.395484924316406, 75.13296508789062, 68.8073959350586]",1949.1573486328125,1359887.375,3974.915283203125,128.7266082763672,3846.188720703125,1.058996558189392,6.610843658447266,14.627374649047852,3.2801181077957158e-06,14.627371788024902,0.1981146694214876,0.0164540255905931,0.640625,0.0125,0.628125,16
16a02Wb.wav,angry,16,female,"[-538.6332397460938, 2.669672966003418, -27.47575569152832, 23.074687957763672, -29.722505569458008, 6.187300205230713, -20.044757843017578, -5.658013343811035, -15.576138496398926, -11.919930458068848, -2.797947645187378, -14.447049140930176]","[26240.173828125, 1672.28955078125, 2133.28271484375, 806.3802490234375, 1068.5616455078125, 440.2433166503906, 349.4171447753906, 198.15501403808594, 214.2180633544922, 132.90737915039062, 318.5223083496094, 392.6680603027344]","[-278.38763427734375, 91.4102783203125, 79.35763549804688, 86.68299865722656, 33.49021911621094, 55.8455810546875, 15.38842487335205, 37.6904411315918, 20.923900604248047, 16.513450622558594, 45.565101623535156, 45.97278594970703]","[-814.5773315429688, -109.29830932617188, -114.92203521728516, -47.981014251708984, -95.7892837524414, -37.40381622314453, -60.136695861816406, -40.30857849121094, -56.288360595703125, -40.63700866699219, -36.72316360473633, -69.82576751708984]","[536.189697265625, 200.70858764648438, 194.2796630859375, 134.6640167236328, 129.27951049804688, 93.24939727783203, 75.5251235961914, 77.9990234375, 77.21226501464844, 57.15045928955078, 82.28826904296875, 115.79855346679688]",1926.3619384765625,1378443.0,3969.98388671875,134.24937438964844,3835.734619140625,1.5707987546920776,9.179590225219728,14.745245933532717,0.0,14.745245933532717,0.2058286516853932,0.0131580694810472,0.790625,0.034375,0.75625,16
12a02Wc.wav,angry,12,male,"[-414.65380859375, 53.831336975097656, -25.374313354492188, 26.327367782592773, -16.576087951660156, -9.862615585327148, 11.826577186584473, -20.871044158935547, -12.493083000183105, -7.028504848480225, -13.259424209594727, 5.351433753967285]","[23095.888671875, 2409.517822265625, 2123.4130859375, 1530.7633056640625, 413.9727783203125, 571.2528686523438, 249.92144775390625, 482.0399169921875, 196.25253295898438, 272.5539855957031, 169.39617919921875, 155.5428466796875]","[-211.2669219970703, 141.68006896972656, 92.53755187988281, 113.56935119628906, 23.89645767211914, 38.396183013916016, 50.44537353515625, 17.980243682861328, 17.410171508789062, 35.386539459228516, 13.144255638122559, 36.49987030029297]","[-696.5594482421875, -110.90521240234375, -115.80975341796875, -46.770599365234375, -74.81645202636719, -61.06523132324219, -31.021093368530273, -67.90762329101562, -41.39482116699219, -45.10346984863281, -45.46446990966797, -23.88323974609375]","[485.29254150390625, 252.5852813720703, 208.34730529785156, 160.33995056152344, 98.71290588378906, 99.46141052246094, 81.46646881103516, 85.88786315917969, 58.80499267578125, 80.49000549316406, 58.608726501464844, 60.38311004638672]",1742.748291015625,1355602.875,3952.82421875,136.77149963378906,3816.052734375,6.2504167556762695,103.06437683105467,52.017181396484375,1.693982630968094e-05,52.01716613769531,0.1363732993197279,0.012968477037924,0.684375,0.0,0.684375,12
10b02Wb.wav,angry,10,male,"[-446.1961669921875, 47.72132873535156, -23.18497085571289, 16.36724090576172, -7.4768195152282715, 3.1202392578125, 2.7789855003356934, -12.184584617614746, -13.843485832214355, -2.828321695327759, -5.948877334594727, 0.32735833525657654]","[13971.6845703125, 3573.38671875, 2491.927490234375, 927.7562866210938, 420.601806640625, 326.3471984863281, 250.8870391845703, 250.6612548828125, 227.56228637695312, 233.94920349121094, 150.04306030273438, 145.47662353515625]","[-201.38311767578125, 151.76974487304688, 109.82693481445312, 99.93756103515625, 39.62347412109375, 47.86235046386719, 45.8099479675293, 22.65062713623047, 25.673873901367188, 41.76122283935547, 24.509437561035156, 41.59577178955078]","[-710.9649047851562, -113.33540344238281, -169.46273803710938, -57.34095001220703, -80.87670135498047, -74.80178833007812, -36.81096649169922, -54.56318283081055, -68.76581573486328, -46.29164123535156, -46.896026611328125, -27.90472984313965]","[509.581787109375, 265.10516357421875, 279.2896728515625, 157.27850341796875, 120.50017547607422, 122.66413879394531, 82.62091064453125, 77.21380615234375, 94.43968963623047, 88.05286407470703, 71.40546417236328, 69.50050354003906]",1707.35888671875,1278759.625,3968.04638671875,127.92840576171876,3840.117919921875,2.44059419631958,51.504974365234375,55.36083221435547,1.463666558265686e-05,55.360816955566406,0.1843641114982578,0.0278046397442454,0.778125,0.0,0.778125,10
